m,n,o,num_images,chi2,source_x,source_y,pos_rms,mag_rms,avg_mag_per,pos_A,mag_A,mag_err_A,mag_per_A,pos_B,mag_B,mag_err_B,mag_per_B,pos_C,mag_C,mag_err_C,mag_per_C,pos_D,mag_D,mag_err_D,mag_per_D,"POW_$z_{s,fid}$",POW_x,POW_y,POW_e,POW_$θ_{e}$,POW_$r_{Ein}$,POW_$\gamma$ (PWI)
1.54949,0.12727,0.0,4,3.126012,0.1024137,0.03793106,0.002372235232855293,60.4106262924413,659.2178971103035,0.00044721359549995833,-64.3692,-75.13520000000001,497.8933680104032,0.004701063709417266,17.5063,15.446299999999999,749.8203883495145,0.00044721359549995833,-56.2199,-66.4959,447.09906578435186,9.99999999999994e-05,107.1028,96.8248,942.0587662969449,1.0,0.1236857,0.03770955,0.07260353,-1.423072,0.4786127,1.564785
1.54949,0.13636,0.0,4,3.124964,0.1026754,0.03793206,0.002372235232855293,63.60621539069511,694.0398057911597,0.00044721359549995833,-67.3815,-78.14750000000001,525.8731190785808,0.004701063709417266,18.2824,16.2224,787.4951456310679,0.00044721359549995833,-58.8543,-69.1303,472.73550019462823,9.99999999999994e-05,112.0359,101.75789999999999,990.0554582603618,1.0,0.1233906,0.03771641,0.07047726,-1.42339,0.4786066,1.554279
1.54949,0.14545,0.0,5,3.122532,0.1033881,0.03792055,0.002372235232855293,72.85604302955932,794.8342206406758,0.00044721359549995833,-76.0998,-86.86580000000001,606.853055916775,0.004701063709417266,20.5299,18.469900000000003,896.5970873786409,0.00044721359549995833,-66.4809,-76.7569,546.9530945893345,9.99999999999994e-05,126.3098,116.03179999999999,1128.9336446779528,1.0,0.122706,0.03771989,0.0651879,-1.42348,0.4785692,1.526688
1.54949,0.15455,0.0,5,3.120486,0.1040008,0.03791006,0.0023685438564654024,83.1257453178767,906.6013987353034,0.0003605551275463592,-85.7779,-96.54390000000001,696.7480958573286,0.004701063709417266,23.0148,20.954800000000002,1017.2233009708739,0.00044721359549995833,-74.9474,-85.2234,629.3441027637214,9.99999999999994e-05,142.154,131.876,1283.0900953492896,1.0,0.1220419,0.03772296,0.0604168,-1.423399,0.4785545,1.500859
1.54949,0.16364,0.0,4,3.148462,0.09741526,0.03798253,0.002421776207662466,27.722869610530942,301.60079723562995,0.00044721359549995833,-33.516,-44.282,211.31339401820549,0.0048010415536631195,9.4817,7.4216999999999995,360.2766990291262,0.00044721359549995833,-29.2352,-39.5112,184.49980537173997,9.99999999999994e-05,56.5612,46.2832,450.31329052344813,1.0,0.1287717,0.03765207,0.1129371,-1.417615,0.4788652,1.733223
1.54949,0.17273,0.0,1,345.7555,0.09210269,0.03661856,0.7142010956306354,391656.74101686035,7568154.369679089,0.5115005474092867,-391665.086,-391675.852,3637881.4787293333,0.6048197252074373,-391665.086,-391667.146,19012768.252427183,0.9150773792417775,-391665.086,-391675.362,3811354.710003893,0.7586346287904343,-391665.086,-391675.364,3810613.037555945,1.0,0.09210345,0.0366181,6.823691e-06,-34.92033,0.4805656,1.500019
1.54949,0.18182,0.0,1,345.8635,0.09174211,0.03661901,0.725887019445864,1220064.6611054125,23575713.085733727,0.5518174426384146,-1220073.0061,-1220083.7721000002,11332549.137098271,0.5652622223357935,-1220073.0061,-1220075.0661000002,59226744.956310675,0.9282722714807332,-1220073.0061,-1220083.2821000002,11872934.313935384,0.7886282901342051,-1220073.0061,-1220083.2841,11870623.935590582,1.0,0.09174229,0.03661886,2.033003e-06,-37.40299,0.4809029,1.503219
1.54949,0.19091,0.0,4,3.148733,0.09736482,0.0379819,0.0024212600025606498,27.587611575759873,300.10891118775396,0.00044721359549995833,-33.3877,-44.1537,210.1216793609512,0.004799999999999999,9.4478,7.3878,358.63106796116506,0.00044721359549995833,-29.1232,-39.3992,183.4098871156092,9.99999999999994e-05,56.3515,46.0735,448.2730103132905,1.0,0.1287995,0.03765035,0.1132537,-181.4179,0.4788751,1.734238
1.54949,0.2,0.0,1,345.7248,0.09218152,0.03656522,0.6585079536345783,316238.0367208813,6110817.581753065,0.31597064737092273,-316246.3817,-316257.14770000003,2937354.7807913804,0.764444281815228,-316246.3817,-316248.4417,15351666.10194175,0.8293214877235486,-316246.3817,-316256.65770000004,3077424.150447645,0.6021164837471235,-316246.3817,-316256.6597,3076825.293831485,1.0,0.0921842,0.03656449,1.300738e-05,-24.77738,0.4805438,1.500395
1.54949,0.20909,0.0,0,349.0546,0.09183054,0.03673822,,,,,,,,,,,,,,,,,,,,1.0,0.09183029,0.03673813,2.243262e-06,-60.33339,0.4809102,2.179598
1.54949,0.21818,0.0,4,3.260974,0.08288324,0.03813747,0.0024212600025606498,5.894295368192876,53.41312219049287,0.00044721359549995833,-12.2513,-23.0173,13.79621029165893,0.004799999999999999,3.7869,1.7269,83.83009708737865,0.00044721359549995833,-10.6404,-20.9164,3.5461268976255336,9.99999999999994e-05,21.8387,11.560699999999999,112.4800544853084,1.0,0.1438338,0.03745265,0.2464097,-1.390742,0.4800607,2.052208
1.54949,0.22727,0.0,5,3.121016,0.1038392,0.03792407,0.002372235232855293,80.04902471521748,873.1343455636343,0.00044721359549995833,-82.8794,-93.64540000000001,669.8253761842839,0.004701063709417266,22.2717,20.2117,981.1504854368932,0.00044721359549995833,-72.4103,-82.6863,604.6545348384586,9.99999999999994e-05,137.4073,127.12929999999999,1236.9069857949014,1.0,0.1222362,0.03773296,0.06174263,-1.424333,0.4785523,1.508172
1.54949,0.23636,0.0,4,3.125201,0.1026303,0.03793849,0.002372235232855293,63.064510826831125,688.1365287054386,0.00044721359549995833,-66.8713,-77.63730000000001,521.1341259520714,0.004701063709417266,18.1508,16.0908,781.1067961165049,0.00044721359549995833,-58.4073,-68.6833,468.3855585831062,9.99999999999994e-05,111.1997,100.9217,981.919634170072,1.0,0.1234374,0.03772177,0.07082625,-1.423686,0.4786121,1.556016
1.54949,0.24545,0.0,5,3.120361,0.1040223,0.03791677,0.002372235232855293,83.4884857819478,910.5491626761848,0.00044721359549995833,-86.1202,-96.8862,699.9275496934794,0.004701063709417266,23.1026,21.0426,1021.485436893204,0.00044721359549995833,-75.246,-85.52199999999999,632.24990268587,9.99999999999994e-05,142.7135,132.43550000000002,1288.5337614321854,1.0,0.1220228,0.03772987,0.06026658,-1.424219,0.4785499,1.500002
1.54949,0.25455,0.0,4,3.129552,0.1014803,0.03794013,0.0023685438564654024,51.33016784004802,560.1270364722708,0.0003605551275463592,-55.808,-66.574,418.3726546535389,0.004701063709417266,15.2907,13.230699999999999,642.266990291262,0.00044721359549995833,-48.7315,-59.00749999999999,374.2263526664072,9.99999999999994e-05,93.0819,82.8039,805.6421482778751,1.0,0.1245909,0.03769915,0.07970724,-1.421779,0.4786658,1.599089
1.54949,0.26364,0.0,4,3.124534,0.1028108,0.03792567,0.002372235232855293,65.11156626429747,710.4586203305261,0.00044721359549995833,-68.8005,-79.5665,539.0535017648152,0.004701063709417266,18.6493,16.5893,805.3058252427185,0.00044721359549995833,-60.0959,-70.3719,484.81802257687826,9.99999999999994e-05,114.3589,104.0809,1012.6571317376921,1.0,0.1232783,0.03771298,0.06953611,-1.422623,0.4785927,1.549455
1.54949,0.27273,0.0,5,3.122947,0.1032841,0.03791586,0.0024181604578687468,71.55438977424795,780.6378965794703,0.0003605551275463592,-74.8726,-85.63860000000001,595.4542076908787,0.0048010415536631195,20.2125,18.1525,881.1893203883494,0.00044721359549995833,-65.4079,-75.6839,536.5112884390813,9.99999999999994e-05,124.3018,114.0238,1109.3967697995718,1.0,0.1227794,0.03771356,0.06585682,-1.422517,0.4785803,1.530447
1.54949,0.28182,0.0,5,3.121429,0.1036875,0.03791618,0.0023685438564654024,77.71256102838201,847.6902552818002,0.0003605551275463592,-80.6766,-91.4426,649.3646665428199,0.004701063709417266,21.705,19.645,953.6407766990291,0.00044721359549995833,-70.4846,-80.7606,585.9147528221098,9.99999999999994e-05,133.8032,123.5252,1201.840825063242,1.0,0.1223689,0.03772224,0.06280278,-1.423532,0.4785621,1.514024
1.54949,0.29091,0.0,3,345.8711,0.09171241,0.03664417,0.7236249408360659,1073799.0181564756,17404999.282755192,0.5660920419861066,-1162821.9087,-1162832.6747,10800772.271038454,0.5161566138295623,-745512.4827,-745514.5427000001,36189826.34466019,0.9323709562186071,-1162821.9087,-1162832.1847,11315800.2403659,0.798961056622912,-1162821.9087,-1162832.1867,11313598.274956217,1.0,0.09171258,0.03664394,3.109454e-06,-40.49169,0.4809417,1.501002
1.54949,0.3,0.0,1,345.8283,0.09174488,0.03660572,0.6804189187552032,188790.02043497784,3648103.7970747775,0.39267009053402574,-188798.3654,-188809.1314,1753553.7748467398,0.7084734363404177,-188798.3654,-188800.4254,9164869.194174757,0.8674634286239391,-188798.3654,-188808.64140000002,1837174.8676527834,0.6657795506021494,-188798.3654,-188808.6434,1836817.35162483,1.0,0.091748,0.03660462,1.79596e-05,-28.50783,0.4808991,1.500926
1.54949,0.30909,0.0,0,349.1432,0.09178001,0.03662177,,,,,,,,,,,,,,,,,,,,1.0,0.09178,0.03662176,8.360391e-08,-48.9449,0.4809546,2.19998
1.54949,0.31818,0.0,1,345.7692,0.09184729,0.0367014,0.68395866468669,1888921.723003496,36500225.794061765,0.4053454082631256,-1888930.068,-1888940.834,17545228.515697565,0.6982795786789128,-1888930.068,-1888932.128,91695534.36893204,0.8731250654974921,-1888930.068,-1888940.344,18381858.62203192,0.675981634365905,-1888930.068,-1888940.346,18378281.669585522,1.0,0.0918496,0.03670072,1.177795e-05,-26.08413,0.4808194,1.500095
1.54949,0.32727,0.0,4,3.213985,0.08792161,0.03808379,0.0024212600025606498,9.403126557693456,96.502241296956,0.00044721359549995833,-15.9254,-26.6914,47.92309121307821,0.004799999999999999,4.797,2.7369999999999997,132.86407766990288,0.00044721359549995833,-13.8532,-24.129199999999997,34.81121058777734,9.99999999999994e-05,27.7928,17.5148,170.41058571706557,1.0,0.1385566,0.03752943,0.1979202,-1.402401,0.4795442,1.962551
1.54949,0.33636,0.0,4,3.124573,0.1028029,0.03793301,0.002372235232855293,65.03435073493853,709.6118574971216,0.00044721359549995833,-68.728,-79.494,538.3800854542076,0.004701063709417266,18.6301,16.5701,804.373786407767,0.00044721359549995833,-60.0319,-70.3079,484.1952121448034,9.99999999999994e-05,114.2398,103.9618,1011.4983459817084,1.0,0.1232816,0.03771978,0.06957922,-1.423779,0.478597,1.549754
1.54949,0.34545,0.0,0,345.7546,0.09205608,0.03678875,,,,,,,,,,,,,,,,,,,,1.0,0.09205956,0.03678773,1.79342e-05,-26.35737,0.4805899,1.500704
1.54949,0.35455,0.0,4,3.139274,0.09924081,0.03796083,0.002421776207662466,35.974437435420725,392.2000353897751,0.00044721359549995833,-41.3182,-52.084199999999996,283.78413524057214,0.0048010415536631195,11.5241,9.4641,459.42233009708735,0.00044721359549995833,-36.0587,-46.3347,250.90210198520828,9.99999999999994e-05,69.3448,59.06680000000001,574.6915742362328,1.0,0.1268617,0.03767126,0.09760766,-1.41956,0.4787807,1.675824
1.54949,0.36364,0.0,4,3.12561,0.1024954,0.03792708,0.0023685438564654024,61.45914233745049,670.6385541040395,0.0003605551275463592,-65.3574,-76.1234,507.0722645365038,0.004701063709417266,17.7605,15.7005,762.1601941747573,0.00044721359549995833,-57.0845,-67.3605,455.5128454651615,9.99999999999994e-05,108.7216,98.44359999999999,957.8089122397352,1.0,0.123579,0.03770775,0.07188278,-1.42255,0.4786156,1.561329
1.54949,0.37273,0.0,5,3.120595,0.103963,0.03791586,0.0023685438564654024,82.39628160220582,898.6664900562319,0.0003605551275463592,-85.091,-95.857,690.3678246331041,0.004701063709417266,22.8386,20.7786,1008.6699029126214,0.00044721359549995833,-74.3456,-84.6216,623.4877384196186,9.99999999999994e-05,141.0286,130.75060000000002,1272.1404942595836,1.0,0.1220864,0.03772792,0.06072341,-1.423407,0.4785538,1.50257
1.54949,0.38182,0.0,0,345.7165,0.09222572,0.03658905,,,,,,,,,,,,,,,,,,,,1.0,0.0922304,0.03658794,2.125814e-05,-22.99113,0.480513,1.504266
1.54949,0.39091,0.0,4,3.132729,0.1007182,0.03794573,0.0023685438564654024,45.14190381588375,492.53347059962687,0.0003605551275463592,-49.9713,-60.7373,364.15846182426156,0.004701063709417266,13.7774,11.7174,568.8058252427184,0.00044721359549995833,-43.6268,-53.9028,324.55040871934614,9.99999999999994e-05,83.521,73.243,712.6191866121812,1.0,0.1253804,0.03768805,0.08579021,-1.421259,0.4786999,1.62648
1.54949,0.4,0.0,0,345.7166,0.0920759,0.03663627,,,,,,,,,,,,,,,,,,,,1.0,0.09208225,0.03663762,2.788277e-05,20.99157,0.4806194,1.502138
1.54949,0.40909,0.0,5,3.121273,0.1037726,0.03791789,0.0023685438564654024,78.9465844315161,861.1382961556853,0.0003605551275463592,-81.84,-92.60600000000001,660.1709084153817,0.004701063709417266,22.0051,19.9451,968.2087378640776,0.00044721359549995833,-71.5018,-81.7778,595.8135461268977,9.99999999999994e-05,135.7066,125.4286,1220.3599922163844,1.0,0.1223047,0.03772562,0.06224384,-1.423432,0.4785606,1.510816
1.54949,0.41818,0.0,4,3.130046,0.1013843,0.03794548,0.002372235232855293,50.270818155615885,548.5857134580425,0.00044721359549995833,-54.8095,-65.5755,409.09808656882785,0.004701063709417266,15.034,12.974,629.8058252427185,0.00044721359549995833,-47.8577,-58.133700000000005,365.72304398598675,9.99999999999994e-05,91.445,81.16699999999999,789.715898034637,1.0,0.1247442,0.03770182,0.08067744,-1.421979,0.4786596,1.603304
1.54949,0.42727,0.0,4,3.167528,0.09414167,0.03801551,0.0024212600025606498,18.414958032466433,198.6604176808408,0.00044721359549995833,-24.6715,-35.4375,129.16124837451238,0.004799999999999999,7.1451,5.085100000000001,246.8495145631068,0.00044721359549995833,-21.501,-31.777,109.23511093810822,9.99999999999994e-05,42.0777,31.7997,309.3957968476357,1.0,0.1321068,0.03761093,0.1410325,-1.413186,0.4790751,1.822984
1.54949,0.43636,0.0,4,3.127497,0.1020208,0.03794257,0.002372235232855293,56.26965117685553,614.0520994044994,0.00044721359549995833,-60.4659,-71.2319,461.6375626973807,0.004701063709417266,16.4975,14.437499999999998,700.8495145631067,0.00044721359549995833,-52.8048,-63.080799999999996,413.86531724406393,9.99999999999994e-05,100.7096,90.43159999999999,879.856003113446,1.0,0.1240791,0.03771273,0.07562561,-1.422754,0.4786334,1.579568
1.54949,0.44545,0.0,4,3.139513,0.09920869,0.0379577,0.002421776207662466,35.70710726791657,389.28020083518567,0.00044721359549995833,-41.0657,-51.8317,281.438788779491,0.0048010415536631195,11.459,9.399,456.26213592233,0.00044721359549995833,-35.8382,-46.1142,248.75632541845079,9.99999999999994e-05,68.9308,58.652800000000006,570.6635532204709,1.0,0.126931,0.03766706,0.0980204,-1.419522,0.4787715,1.67739
1.54949,0.45455,0.0,5,3.120616,0.1040095,0.03791257,0.0023685438564654024,83.13299472330466,906.6893356898748,0.0003605551275463592,-85.785,-96.551,696.8140442132639,0.004701063709417266,23.0173,20.9573,1017.3446601941748,0.00044721359549995833,-74.9534,-85.2294,629.4024912417283,9.99999999999994e-05,142.1649,131.8869,1283.1961471103327,1.0,0.1220499,0.03772538,0.06041429,-1.423764,0.4785542,1.50082
1.54949,0.46364,0.0,5,3.121452,0.1037106,0.03792548,0.002372235232855293,78.16819500492191,852.6467526945132,0.00044721359549995833,-81.1064,-91.8724,653.3568642021177,0.004701063709417266,21.8151,19.755100000000002,958.985436893204,0.00044721359549995833,-70.8595,-81.1355,589.5630595562476,9.99999999999994e-05,134.5063,124.2283,1208.6816501264836,1.0,0.1223371,0.03773177,0.0625957,-1.424679,0.4785686,1.512844
1.54949,0.47273,0.0,4,3.152926,0.09659217,0.03799367,0.002421776207662466,24.873105919094623,270.19814796092527,0.00044721359549995833,-30.8154,-41.5814,186.22886866059815,0.0048010415536631195,8.771,6.711,325.7766990291262,0.00044721359549995833,-26.8735,-37.1495,161.51712728688204,9.99999999999994e-05,52.1372,41.8592,407.26989686709476,1.0,0.1296137,0.03764451,0.1199025,-1.417042,0.478912,1.757171
1.54949,0.48182,0.0,4,3.190613,0.09085686,0.03804187,0.0024212600025606498,12.715344764299552,134.66740763203916,0.00044721359549995833,-19.1875,-29.9535,78.22310979007987,0.004799999999999999,5.6798,3.6198,175.71844660194176,0.00044721359549995833,-16.706,-26.982,62.572985597508755,9.99999999999994e-05,33.1111,22.8331,222.1550885386262,1.0,0.1355336,0.03756001,0.1707253,-1.407031,0.479297,1.901442
1.54949,0.49091,0.0,0,349.077,0.09173458,0.03663074,,,,,,,,,,,,,,,,,,,,1.0,0.09173528,0.0366305,5.783277e-06,-27.89684,0.4810058,2.186408
1.54949,0.5,0.0,1,345.7086,0.0922693,0.03664414,0.6595922566252578,211970.8008311527,4096032.52196212,0.32024885636017497,-211979.1458,-211989.9118,1968868.4729704626,0.761300531984577,-211979.1458,-211981.2058,10290149.796116505,0.8314321680089122,-211979.1458,-211989.4218,2062756.6154145582,0.6056653366340193,-211979.1458,-211989.4238,2062355.2033469547,1.0,0.09227323,0.03664308,1.922227e-05,-25.00349,0.4804317,1.501081
1.54949,0.50909,0.0,5,3.120613,0.1039494,0.03791746,0.0023685438564654024,82.07691659209063,895.1954953200142,0.0003605551275463592,-84.7902,-95.5562,687.5738435816459,0.004701063709417266,22.7617,20.701700000000002,1004.9368932038836,0.00044721359549995833,-74.0823,-84.3583,620.9254573764111,9.99999999999994e-05,140.5358,130.2578,1267.3457871181163,1.0,0.1221087,0.03772908,0.0608581,-1.423608,0.4785487,1.503328
1.54949,0.51818,0.0,4,3.196127,0.09012151,0.03806322,0.0024212600025606498,11.770601121331907,123.8938077395086,0.00044721359549995833,-18.2662,-29.032200000000003,69.66561396990527,0.004799999999999999,5.4313,3.3713,163.65533980582526,0.00044721359549995833,-15.9001,-26.176099999999998,54.73043985986765,9.99999999999994e-05,31.6073,21.329299999999996,207.52383732243624,1.0,0.1362794,0.03756276,0.177422,-1.407035,0.479359,1.917417
1.54949,0.52727,0.0,0,345.7636,0.09244986,0.03673898,,,,,,,,,,,,,,,,,,,,1.0,0.09245146,0.03673942,8.020692e-06,24.31037,0.4802869,1.500024
1.54949,0.53636,0.0,4,3.165625,0.09446037,0.03801651,0.002421776207662466,19.107951398959546,206.3714063357952,0.00044721359549995833,-25.3332,-36.0992,135.30744937767045,0.0048010415536631195,7.3209,5.2608999999999995,255.38349514563103,0.00044721359549995833,-22.0795,-32.3555,114.86473335928378,9.99999999999994e-05,43.1604,32.882400000000004,319.9299474605955,1.0,0.1317886,0.03761883,0.138284,-1.414212,0.4790435,1.815045
1.54949,0.54545,0.0,0,349.1252,0.09183202,0.03669373,,,,,,,,,,,,,,,,,,,,1.0,0.09183188,0.03669361,2.680942e-06,-54.07381,0.4809751,2.194116
1.54949,0.55455,0.0,4,3.124546,0.1028043,0.03792476,0.0023685438564654024,65.14546478533636,710.8224683937908,0.0003605551275463592,-68.8322,-79.5982,539.3479472413152,0.004701063709417266,18.6571,16.5971,805.6844660194175,0.00044721359549995833,-60.1237,-70.3997,485.08855585831066,9.99999999999994e-05,114.4115,104.1335,1013.1689044561199,1.0,0.1232683,0.03771214,0.06951915,-1.422458,0.4786035,1.549327
1.54949,0.56364,0.0,4,3.151711,0.09681307,0.03799291,0.002371708245126286,25.621602410953926,278.45329117975547,0.00044721359549995833,-31.5251,-42.2911,192.82091770388257,0.004700000000000003,8.958,6.898,334.8543689320388,0.00044721359549995833,-27.494,-37.769999999999996,167.55546905410665,9.99999999999994e-05,53.2999,43.0219,418.58240902899394,1.0,0.1293785,0.03764896,0.1179751,-1.417129,0.4789092,1.75052
1.54949,0.57273,0.0,4,3.151847,0.09678663,0.03798501,0.002421776207662466,25.56061995311342,277.77535500033156,0.00044721359549995833,-31.4671,-42.2331,192.2821846553966,0.0048010415536631195,8.9423,6.882299999999999,334.0922330097087,0.00044721359549995833,-27.4436,-37.7196,167.0650058388478,9.99999999999994e-05,53.2053,42.9273,417.6619964973731,1.0,0.1293859,0.03764101,0.1181235,-1.41637,0.4789077,1.751162
1.54949,0.58182,0.0,4,3.132017,0.1008709,0.03795111,0.002372235232855293,46.34782614899538,505.7074103089234,0.00044721359549995833,-51.1091,-61.875099999999996,374.72691807542265,0.004701063709417266,14.0723,12.0123,583.1213592233009,0.00044721359549995833,-44.6214,-54.897400000000005,334.2292720903075,9.99999999999994e-05,85.3847,75.10669999999999,730.7520918466627,1.0,0.1252078,0.03769675,0.08450769,-1.421847,0.478693,1.620841
1.54949,0.59091,0.0,4,3.140499,0.0989902,0.03796326,0.002421776207662466,34.58913861759931,377.02545963424814,0.00044721359549995833,-40.0097,-50.7757,271.6301318967119,0.0048010415536631195,11.1833,9.123299999999999,442.87864077669894,0.00044721359549995833,-34.9143,-45.19029999999999,239.76547294667182,9.99999999999994e-05,67.2004,56.9224,553.8275929169099,1.0,0.127153,0.03766797,0.0998018,-1.419077,0.4787858,1.684303
1.54949,0.6,0.0,4,3.14595,0.09788992,0.03797898,0.0023680160472429232,29.63068990632854,322.58127814722695,0.0003605551275463592,-35.3218,-46.0878,228.08656882779124,0.004700000000000003,9.9554,7.895399999999999,383.2718446601941,0.00044721359549995833,-30.8143,-41.0903,199.866679641884,9.99999999999994e-05,59.5199,49.2419,479.10001945903866,1.0,0.1282603,0.03765928,0.1088422,-1.418338,0.4788528,1.718486
1.54949,0.60909,0.0,4,3.143688,0.09833433,0.03797452,0.002371708245126286,31.5313222156953,343.4646862917342,0.00044721359549995833,-37.1195,-47.8855,244.78450678060562,0.004700000000000003,10.4267,8.3667,406.15048543689323,0.00044721359549995833,-32.3865,-42.662499999999994,215.16640716231996,9.99999999999994e-05,62.4653,52.1873,507.7573457871181,1.0,0.1278037,0.03766456,0.1051311,-1.419131,0.4788275,1.704704
1.54949,0.61818,0.0,4,3.12581,0.1024449,0.03793615,0.002372235232855293,60.9202930614668,664.7588150497232,0.00044721359549995833,-64.8499,-75.61590000000001,502.35835036225154,0.004701063709417266,17.629,15.569,755.7766990291262,0.00044721359549995833,-56.6396,-66.9156,451.183339820942,9.99999999999994e-05,107.8899,97.61189999999999,949.7168709865731,1.0,0.1236228,0.03771557,0.0722449,-1.423228,0.4786163,1.563185
1.54949,0.62727,0.0,5,3.121739,0.1036011,0.03792135,0.002372235232855293,76.34534342181585,832.8067855816219,0.00044721359549995833,-79.3884,-90.15440000000001,637.3992197659297,0.004701063709417266,21.3739,19.3139,937.5679611650485,0.00044721359549995833,-69.357,-79.633,574.9416115219931,9.99999999999994e-05,131.6939,121.41590000000001,1181.3183498735161,1.0,0.1224554,0.03772556,0.06344918,-1.423623,0.4785654,1.517511
1.54949,0.63636,0.0,4,3.130571,0.101229,0.03795016,0.002372235232855293,49.144219653663235,536.2653218441517,0.00044721359549995833,-53.7469,-64.5129,399.22812558053124,0.004701063709417266,14.7572,12.697199999999999,616.3689320388348,0.00044721359549995833,-46.9281,-57.2041,356.67672246010125,9.99999999999994e-05,89.7051,79.4271,772.7875072971394,1.0,0.1248582,0.03770344,0.08172854,-1.422181,0.4786749,1.608222
1.54949,0.64545,0.0,4,3.124649,0.1027882,0.03793338,0.002372235232855293,64.75166702323192,706.5418391997976,0.00044721359549995833,-68.4616,-79.22760000000001,535.9056288315066,0.004701063709417266,18.5623,16.5023,801.0825242718447,0.00044721359549995833,-59.7989,-70.0749,481.9277929155314,9.99999999999994e-05,113.8033,103.52529999999999,1007.2514107803073,1.0,0.1233146,0.03771968,0.06975974,-1.423753,0.4785944,1.550556
1.54949,0.65455,0.0,4,3.137205,0.09970097,0.03795257,0.002421776207662466,38.44822084784938,419.3113154222116,0.00044721359549995833,-43.6543,-54.4203,305.4830020434702,0.0048010415536631195,12.1344,10.074399999999999,489.04854368932035,0.00044721359549995833,-38.102,-48.378,270.7862981704943,9.99999999999994e-05,73.1719,62.893899999999995,611.9274177855613,1.0,0.1264271,0.03767286,0.09400413,-1.419783,0.4787465,1.661182
1.54949,0.66364,0.0,4,3.19891,0.08976128,0.03806707,0.0024212600025606498,11.339964489582849,118.96087304661948,0.00044721359549995833,-17.8442,-28.6102,65.745866617128,0.004799999999999999,5.3175,3.2575,158.13106796116503,0.00044721359549995833,-15.5311,-25.8071,51.13954846243676,9.99999999999994e-05,30.919,20.641,200.82700914574815,1.0,0.1366512,0.03755761,0.1807265,-1.406694,0.4793939,1.924881
1.54949,0.67273,0.0,4,3.177848,0.09260629,0.03803197,0.0024212600025606498,15.416477952664804,165.15782631449753,0.00044721359549995833,-21.7984,-32.5644,102.4744566227011,0.004799999999999999,6.3799,4.3199000000000005,209.70388349514565,0.00044721359549995833,-18.9888,-29.2648,84.78785519657455,9.99999999999994e-05,37.3775,27.0995,263.6651099435688,1.0,0.1337138,0.03759105,0.1547874,-1.41119,0.4791779,1.860951
1.54949,0.68182,0.0,0,345.8767,0.09168063,0.03665863,,,,,,,,,,,,,,,,,,,,1.0,0.09168061,0.03665863,4.563072e-08,-84.31725,0.4808931,1.50163
1.54949,0.69091,0.0,4,3.289716,0.08017948,0.03816557,0.0024708298201211684,4.755217838070092,41.4385350225367,0.00044721359549995833,-10.8913,-21.6573,1.1638491547464174,0.004900000000000002,3.4056,1.3456000000000001,65.32038834951457,0.00044721359549995833,-9.4509,-19.7269,8.029388867263517,9.99999999999994e-05,19.6557,9.377699999999999,91.24051371862228,1.0,0.1467228,0.03740681,0.2732991,-1.38311,0.4803713,2.094065
1.54949,0.7,0.0,0,345.8589,0.09174777,0.03658362,,,,,,,,,,,,,,,,,,,,1.0,0.0917477,0.03658361,2.082653e-07,-81.98673,0.4808735,1.501385
1.54949,0.70909,0.0,4,3.288921,0.08024351,0.03816242,0.0024708298201211684,4.781775328787416,41.68824415807951,0.00044721359549995833,-10.9252,-21.691200000000002,1.4787293330856421,0.004900000000000002,3.4147,1.3546999999999998,65.76213592233009,0.00044721359549995833,-9.4806,-19.7566,7.740365901128834,9.99999999999994e-05,19.7103,9.4323,91.77174547577349,1.0,0.1466241,0.03740588,0.2725579,-1.383096,0.4803611,2.093217
1.54949,0.71818,0.0,4,3.256699,0.08331321,0.03812648,0.0024212600025606498,6.110978391182544,56.26320811921708,0.00044721359549995833,-12.4938,-23.2598,16.048671744380457,0.004799999999999999,3.8545,1.7944999999999998,87.11165048543688,0.00044721359549995833,-10.8525,-21.1285,5.610159595173212,9.99999999999994e-05,22.2295,11.951500000000001,116.28235065187779,1.0,0.1433958,0.03745397,0.2422737,-1.390879,0.4800069,2.045306
1.54949,0.72727,0.0,4,3.307179,0.07864378,0.03818334,0.0024708298201211684,4.283372453161177,39.01634302064684,0.00044721359549995833,-10.251,-21.017,4.783577930522019,0.004900000000000002,3.2236,1.1635999999999997,56.48543689320387,0.00044721359549995833,-8.8908,-19.166800000000002,13.479953289217589,9.99999999999994e-05,18.6357,8.3577,81.31640396964389,1.0,0.1483648,0.03738069,0.2887508,-1.378893,0.4805642,2.116279
1.54949,0.73636,0.0,4,3.240722,0.08495859,0.03811077,0.0024212600025606498,7.066254254553823,68.40695747417016,0.00044721359549995833,-13.528,-24.294,25.65483930893554,0.004799999999999999,4.141,2.081,101.01941747572816,0.00044721359549995833,-11.757,-22.033,14.412222654729465,9.99999999999994e-05,23.9006,13.6226,132.54135045728742,1.0,0.1416957,0.03748067,0.2264187,-1.395475,0.4798203,2.01767
1.54949,0.74545,0.0,4,3.274834,0.08157329,0.03814954,0.0024212600025606498,5.279397212277174,46.30876818583238,0.00044721359549995833,-11.5396,-22.3056,7.185584246702582,0.004799999999999999,3.5885,1.5284999999999997,74.19902912621357,0.00044721359549995833,-10.018,-20.294,2.510704554301276,9.99999999999994e-05,20.6937,10.4157,101.33975481611208,1.0,0.1452751,0.0374287,0.2595944,-1.387173,0.4801948,2.073233
